# STEP 1 MAPPING FILE - Generated: 11/3/2025 9:45:03 AM
# Format: OriginalPath|NewPath|OriginalFile|NewFile|Group|Description

C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-38\Beam-38-Skeleton.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-38\NCRH01-000-PART36.ipt|Beam-38-Skeleton.ipt|NCRH01-000-PART36.ipt|OTHER|Beam-38-Skeleton
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-39\Beam-39-Skeleton.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-39\NCRH01-000-PART37.ipt|Beam-39-Skeleton.ipt|NCRH01-000-PART37.ipt|OTHER|Skeleton
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-39\Beam-40-Skeleton.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-39\NCRH01-000-PART38.ipt|Beam-40-Skeleton.ipt|NCRH01-000-PART38.ipt|OTHER|Skeleton
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\0. REF\Step H-STAIR-B.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\0. REF\NCRH01-000-PART39.ipt|Step H-STAIR-B.ipt|NCRH01-000-PART39.ipt|OTHER|STD VITAGRID 750 WIDE STEP
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Channel-Bracket-1\Channel-Bracket-1-Skeleton.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Channel-Bracket-1\NCRH01-000-PART40.ipt|Channel-Bracket-1-Skeleton.ipt|NCRH01-000-PART40.ipt|OTHER|Skeleton
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\SANS PC180x70 1761729999612.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\NCRH01-000-PART41.ipt|SANS PC180x70 1761729999612.ipt|NCRH01-000-PART41.ipt|OTHER|Parallel Flange Channel
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\SANS PC180x70 1761730043051.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\NCRH01-000-PART42.ipt|SANS PC180x70 1761730043051.ipt|NCRH01-000-PART42.ipt|OTHER|Parallel Flange Channel
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\SANS 70x70x6L 1761805743733.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\NCRH01-000-PART43.ipt|SANS 70x70x6L 1761805743733.ipt|NCRH01-000-PART43.ipt|OTHER|Angles - Equal Leg
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\SANS 70x70x6L 1761805743782.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\NCRH01-000-PART44.ipt|SANS 70x70x6L 1761805743782.ipt|NCRH01-000-PART44.ipt|OTHER|Angles - Equal Leg
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\SANS 70x70x6L 1761805743817.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\NCRH01-000-PART45.ipt|SANS 70x70x6L 1761805743817.ipt|NCRH01-000-PART45.ipt|OTHER|Angles - Equal Leg
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\SANS 70x70x6L 1761805743851.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\NCRH01-000-PART46.ipt|SANS 70x70x6L 1761805743851.ipt|NCRH01-000-PART46.ipt|OTHER|Angles - Equal Leg
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\SANS 70x70x6L 1761805743885.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\NCRH01-000-PART47.ipt|SANS 70x70x6L 1761805743885.ipt|NCRH01-000-PART47.ipt|OTHER|Angles - Equal Leg
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\SANS 70x70x6L 1761805743919.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\NCRH01-000-PART48.ipt|SANS 70x70x6L 1761805743919.ipt|NCRH01-000-PART48.ipt|OTHER|Angles - Equal Leg
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\SANS 70x70x6L 1761805743953.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\NCRH01-000-PART49.ipt|SANS 70x70x6L 1761805743953.ipt|NCRH01-000-PART49.ipt|OTHER|Angles - Equal Leg
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\SANS 70x70x6L 1761805743987.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\NCRH01-000-PART50.ipt|SANS 70x70x6L 1761805743987.ipt|NCRH01-000-PART50.ipt|OTHER|Angles - Equal Leg
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\SANS 70x70x6L 1761805744022.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\NCRH01-000-PART51.ipt|SANS 70x70x6L 1761805744022.ipt|NCRH01-000-PART51.ipt|OTHER|Angles - Equal Leg
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\SANS 70x70x6L 1761805744056.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\NCRH01-000-PART52.ipt|SANS 70x70x6L 1761805744056.ipt|NCRH01-000-PART52.ipt|OTHER|Angles - Equal Leg
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\SANS 70x70x6L 1761805744091.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\NCRH01-000-PART53.ipt|SANS 70x70x6L 1761805744091.ipt|NCRH01-000-PART53.ipt|OTHER|Angles - Equal Leg
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\SANS 70x70x6L 1761805897270.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\NCRH01-000-PART54.ipt|SANS 70x70x6L 1761805897270.ipt|NCRH01-000-PART54.ipt|OTHER|Angles - Equal Leg
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Head Frame\Pulleys\Head Pulley.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Head Frame\Pulleys\NCRH01-000-PART55.ipt|Head Pulley.ipt|NCRH01-000-PART55.ipt|OTHER|HEAD PULLEY Ø500 x 1050 FACE x BEARING Ø110
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Head Chute\Top\Part19 Handle.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Head Chute\Top\NCRH01-000-PART56.ipt|Part19 Handle.ipt|NCRH01-000-PART56.ipt|OTHER|HANDLE - Ø16 ROUND BAR
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\1.Sec Crushing Plant Assembly\Grating\Grating F4.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\1.Sec Crushing Plant Assembly\Grating\NCRH01-000-PART57.ipt|Grating F4.ipt|NCRH01-000-PART57.ipt|OTHER|FLOOR-4 GRATING 1.40 m²
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-4\Beam-4\Frame\SANS IPE200 1761214180647.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-4\Beam-4\Frame\NCRH01-000-B28.ipt|SANS IPE200 1761214180647.ipt|NCRH01-000-B28.ipt|IPE|IPE 200
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-5\Beam-5\Frame\SANS IPE200 1761209799824.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-5\Beam-5\Frame\NCRH01-000-B29.ipt|SANS IPE200 1761209799824.ipt|NCRH01-000-B29.ipt|IPE|IPE 200
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-6\Beam-6\Frame\SANS IPE200 1761214944150.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-6\Beam-6\Frame\NCRH01-000-B30.ipt|SANS IPE200 1761214944150.ipt|NCRH01-000-B30.ipt|IPE|IPE 200
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-9\Beam-9\Frame\SANS IPE200 1761232466136.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-9\Beam-9\Frame\NCRH01-000-B31.ipt|SANS IPE200 1761232466136.ipt|NCRH01-000-B31.ipt|IPE|IPE 200
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-14\Beam-14\Frame\SANS IPE200 1761568210840.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-14\Beam-14\Frame\NCRH01-000-B32.ipt|SANS IPE200 1761568210840.ipt|NCRH01-000-B32.ipt|IPE|IPE Section - Parallel Flange
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-15\Beam-15\Frame\SANS IPE200 1761232129622.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-15\Beam-15\Frame\NCRH01-000-B33.ipt|SANS IPE200 1761232129622.ipt|NCRH01-000-B33.ipt|IPE|IPE 200
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-26\Beam-26\Frame\SANS IPE200 1761229196785.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-26\Beam-26\Frame\NCRH01-000-B34.ipt|SANS IPE200 1761229196785.ipt|NCRH01-000-B34.ipt|IPE|IPE 200
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-27\Beam-27\Frame\SANS IPE200 1761229646159.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-27\Beam-27\Frame\NCRH01-000-B35.ipt|SANS IPE200 1761229646159.ipt|NCRH01-000-B35.ipt|IPE|IPE 200
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-28\Beam-28\Frame\SANS IPE200 1761218483841.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-28\Beam-28\Frame\NCRH01-000-B36.ipt|SANS IPE200 1761218483841.ipt|NCRH01-000-B36.ipt|IPE|IPE 200
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-29\Beam-29\Frame\SANS IPE200 1761215677000.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-29\Beam-29\Frame\NCRH01-000-B37.ipt|SANS IPE200 1761215677000.ipt|NCRH01-000-B37.ipt|IPE|IPE 200
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-30\Beam-30\Frame\SANS IPE200 1761216598881.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-30\Beam-30\Frame\NCRH01-000-B38.ipt|SANS IPE200 1761216598881.ipt|NCRH01-000-B38.ipt|IPE|IPE 200
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-31\Beam-32-Skeleton.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-31\NCRH01-000-B39.ipt|Beam-32-Skeleton.ipt|NCRH01-000-B39.ipt|IPE|IPE 200
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-31\Beam-31\Frame\SANS IPE200 1761545006353.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-31\Beam-31\Frame\NCRH01-000-B40.ipt|SANS IPE200 1761545006353.ipt|NCRH01-000-B40.ipt|IPE|IPE Section - Parallel Flange
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-32\Beam-32-Skeleton.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-32\NCRH01-000-B41.ipt|Beam-32-Skeleton.ipt|NCRH01-000-B41.ipt|IPE|IPE 200
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-32\Beam-32\Frame\SANS IPE200 1761545486200.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-32\Beam-32\Frame\NCRH01-000-B42.ipt|SANS IPE200 1761545486200.ipt|NCRH01-000-B42.ipt|IPE|IPE Section - Parallel Flange
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-36\Beam-36\Frame\SANS IPE200 1761230779236.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-36\Beam-36\Frame\NCRH01-000-B43.ipt|SANS IPE200 1761230779236.ipt|NCRH01-000-B43.ipt|IPE|IPE 200
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-37\Beam-37\Frame\SANS IPE200 1761231366186.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-37\Beam-37\Frame\NCRH01-000-B44.ipt|SANS IPE200 1761231366186.ipt|NCRH01-000-B44.ipt|IPE|IPE 200
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-38\Beam-38\Frame\SANS IPE200 1761544631852.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-38\Beam-38\Frame\NCRH01-000-B45.ipt|SANS IPE200 1761544631852.ipt|NCRH01-000-B45.ipt|IPE|IPE Section - Parallel Flange
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-39\Beam-39\Frame\SANS IPE200 1761232858878.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-39\Beam-39\Frame\NCRH01-000-B46.ipt|SANS IPE200 1761232858878.ipt|NCRH01-000-B46.ipt|IPE|IPE 200
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-40\Beam-40\Frame\SANS IPE200 1761233777076.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-40\Beam-40\Frame\NCRH01-000-B47.ipt|SANS IPE200 1761233777076.ipt|NCRH01-000-B47.ipt|IPE|IPE 200
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-3\Beam-3\Frame\SANS IPE200 1761210944360.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Beam-3\Beam-3\Frame\NCRH01-000-B48.ipt|SANS IPE200 1761210944360.ipt|NCRH01-000-B48.ipt|IPE|IPE 200
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\SANS IPE200 1761805026924.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\NCRH01-000-B49.ipt|SANS IPE200 1761805026924.ipt|NCRH01-000-B49.ipt|IPE|IPE Section - Parallel Flange
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\SANS IPE200 1761805177477.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\NCRH01-000-B50.ipt|SANS IPE200 1761805177477.ipt|NCRH01-000-B50.ipt|IPE|IPE Section - Parallel Flange
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\SANS IPE200 1761805599251.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\NCRH01-000-B51.ipt|SANS IPE200 1761805599251.ipt|NCRH01-000-B51.ipt|IPE|IPE Section - Parallel Flange
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\SANS IPE200 1761805599296.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\NCRH01-000-B52.ipt|SANS IPE200 1761805599296.ipt|NCRH01-000-B52.ipt|IPE|IPE Section - Parallel Flange
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\SANS IPE200 1761805599325.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\NCRH01-000-B53.ipt|SANS IPE200 1761805599325.ipt|NCRH01-000-B53.ipt|IPE|IPE Section - Parallel Flange
C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\SANS IPE200 1761805599360.ipt|C:\Users\Quintin\Documents\Spectiv\3. Working\18. NCRH01 - Secondary Crushing Station\05. Model\Structure\Top-Floor-Member-Skeleton\NCRH01-000-B54.ipt|SANS IPE200 1761805599360.ipt|NCRH01-000-B54.ipt|IPE|IPE Section - Parallel Flange
